Path,Problem,Format,Dataset,Best known solution value,Best known bound
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,91.00,94.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,94.00,95.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,116.00,120.12
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,149.40,153.15
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,121.00,121.11
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,95.00,95.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,106.00,106.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R3/Dataslack_10orders_Tao1R3_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,102.00,102.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,108.00,108.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,122.00,122.12
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,127.00,127.12
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,98.00,98.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,106.00,106.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,85.00,85.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,111.00,111.28
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,124.00,124.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,111.00,120.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R5/Dataslack_10orders_Tao1R5_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,105.00,105.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,102.00,102.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,95.00,95.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,137.00,137.13
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,92.00,92.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,113.00,113.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,83.00,83.22
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,107.00,107.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,106.00,106.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,109.00,112.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R7/Dataslack_10orders_Tao1R7_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,91.00,91.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,94.00,94.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,112.00,112.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,108.00,108.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,103.00,103.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,110.00,110.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,120.00,120.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,105.00,105.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,73.20,73.73
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,115.00,116.44
./orderacceptanceandscheduling/cesaret2012/10orders/Tao1/R9/Dataslack_10orders_Tao1R9_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,68.67,69.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,108.00,108.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,124.00,126.12
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,82.00,82.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,98.00,98.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,79.00,79.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,103.00,103.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,100.00,100.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,119.00,119.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,92.00,92.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R1/Dataslack_10orders_Tao3R1_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,104.00,104.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,83.00,83.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,81.00,81.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,96.00,98.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,111.00,111.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,105.67,107.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,113.00,115.14
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,101.00,101.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,99.00,99.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,117.00,119.11
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R3/Dataslack_10orders_Tao3R3_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,100.00,100.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,118.00,118.11
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,103.00,103.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,91.00,91.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,102.00,102.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,88.00,88.03
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,103.00,110.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,114.00,119.11
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,112.00,112.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,105.11,114.11
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R5/Dataslack_10orders_Tao3R5_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,126.00,128.55
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,99.00,99.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,88.85,88.94
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,97.00,98.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,133.00,133.13
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,92.00,92.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,85.00,87.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,94.00,94.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,134.00,135.73
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,118.00,119.11
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R7/Dataslack_10orders_Tao3R7_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,134.00,134.12
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,112.00,114.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,96.00,96.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,115.00,117.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,105.89,105.98
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,91.00,91.33
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,109.00,109.90
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,104.00,104.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,114.00,118.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,76.00,76.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao3/R9/Dataslack_10orders_Tao3R9_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,86.37,86.46
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,99.00,99.05
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,93.00,93.05
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,110.00,117.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,100.00,100.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,66.00,66.05
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,77.00,77.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,85.00,85.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,100.00,100.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,114.00,114.04
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R1/Dataslack_10orders_Tao5R1_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,97.00,97.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,34.00,34.01
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,84.00,84.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,76.00,80.06
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,102.00,102.06
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,101.00,101.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,102.00,106.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,65.00,65.06
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,90.00,90.01
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,95.00,95.07
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R3/Dataslack_10orders_Tao5R3_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,99.00,99.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,99.00,99.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,70.00,70.05
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,104.00,104.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,135.00,135.37
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,89.20,89.23
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,118.00,118.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,104.00,104.02
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,116.00,116.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,84.00,84.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R5/Dataslack_10orders_Tao5R5_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,90.00,90.06
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,105.14,105.21
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,82.57,82.65
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,89.54,89.60
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,120.78,120.86
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,88.00,89.93
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,113.00,113.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,109.83,109.93
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,72.70,72.77
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,135.00,135.04
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R7/Dataslack_10orders_Tao5R7_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,86.00,86.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,103.00,103.09
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,104.99,106.72
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,106.44,106.44
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,74.00,74.06
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_5.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,66.00,66.05
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_6.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,113.00,113.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_7.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,73.92,73.98
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_8.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,92.36,92.44
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_9.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,107.00,107.08
./orderacceptanceandscheduling/cesaret2012/10orders/Tao5/R9/Dataslack_10orders_Tao5R9_10.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,104.00,104.10
./orderacceptanceandscheduling/cesaret2012/10orders/Tao7/R1/Dataslack_10orders_Tao7R1_1.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,96.00,96.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao7/R1/Dataslack_10orders_Tao7R1_2.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,75.00,75.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao7/R1/Dataslack_10orders_Tao7R1_3.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,88.00,88.00
./orderacceptanceandscheduling/cesaret2012/10orders/Tao7/R1/Dataslack_10orders_Tao7R1_4.txt,orderacceptanceandscheduling,cesaret2012,cesaret2012,83.00,83.00
